Area,BHK,Bathroom,Parking,Price,Furnishing_Semi-Furnished,Furnishing_Unfurnished,District_ East Delhi,District_ North West Delhi,District_ Shahdara,District_ South Delhi,District_ South East Delhi,District_ West Delhi,District_South West Delhi ,Status_Ready_to_move,Transaction_Resale,Type_Builder_Floor
1400.0,3.0,2.0,2.0,19000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,2.0,1.0,19000000.0,0,1,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,2.0,1.0,19000000.0,0,1,0,0,0,1,0,0,0,1,1,0
1400.0,2.0,2.0,1.0,16500000.0,0,1,0,0,0,1,0,0,0,1,1,0
1400.0,2.0,2.0,1.0,16500000.0,0,1,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,2.0,2.0,26000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1400.0,3.0,2.0,2.0,26000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1400.0,3.0,3.0,1.0,18000000.0,0,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,18000000.0,0,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,19000000.0,0,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,19000000.0,0,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,19000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,19000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1400.0,3.0,3.0,1.0,32500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1400.0,3.0,3.0,2.0,32500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1400.0,3.0,3.0,2.0,50000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1400.0,3.0,3.0,2.0,34000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1400.0,3.0,3.0,1.0,30000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1400.0,3.0,3.0,1.0,24500000.0,0,1,0,0,0,1,0,0,0,1,1,1
1440.0,3.0,3.0,1.0,19000000.0,0,1,0,0,0,1,0,0,0,1,1,0
1440.0,3.0,3.0,1.0,19000000.0,0,1,0,0,0,1,0,0,0,1,1,0
1440.0,3.0,3.0,2.0,22500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1440.0,3.0,3.0,3.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,1.0,34000000.0,1,0,0,0,0,1,0,0,0,0,0,1
1450.0,3.0,3.0,2.0,30000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,2.0,37500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,2.0,30000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,1.0,45000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,1.0,45000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1450.0,3.0,3.0,1.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,2.0,2.0,21500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1500.0,3.0,2.0,1.0,20500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1500.0,1.0,2.0,0.0,13500000.0,0,1,0,0,0,1,0,0,0,1,1,0
1500.0,1.0,2.0,0.0,13500000.0,0,1,0,0,0,1,0,0,0,1,1,0
1500.0,2.0,2.0,3.0,13000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,2.0,1.0,28500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,1.0,8400000.0,1,0,0,0,0,1,0,0,0,1,0,0
1500.0,3.0,3.0,1.0,26500000.0,0,1,0,0,0,1,0,0,0,1,0,0
1500.0,3.0,3.0,1.0,26500000.0,0,1,0,0,0,1,0,0,0,1,0,0
1500.0,3.0,3.0,2.0,21000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1500.0,3.0,3.0,2.0,21000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1500.0,3.0,3.0,1.0,7000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,2.0,40000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,2.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,2.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,1.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,2.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1500.0,3.0,3.0,1.0,31500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,1.0,31500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,1.0,40000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,1.0,27000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,2.0,30000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,2.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,3.0,4.0,6000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1500.0,3.0,4.0,2.0,45000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1575.0,3.0,3.0,1.0,25500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,2.0,20000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1600.0,3.0,3.0,2.0,20000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1600.0,3.0,3.0,2.0,40000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1600.0,3.0,3.0,2.0,21000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1600.0,3.0,3.0,2.0,33500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,1.0,30000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,1.0,30000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,2.0,21000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,2.0,30000000.0,0,1,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,1.0,30000000.0,0,1,0,0,0,1,0,0,0,1,0,1
1600.0,3.0,3.0,1.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1600.0,3.0,3.0,1.0,22500000.0,0,1,0,0,0,1,0,0,0,1,1,1
1600.0,3.0,3.0,2.0,26000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1600.0,3.0,3.0,2.0,29500000.0,0,1,0,0,0,1,0,0,0,1,1,1
1600.0,3.0,4.0,1.0,60000000.0,0,1,0,0,0,1,0,0,0,0,0,0
1600.0,3.0,4.0,1.0,18800000.0,0,1,0,0,0,1,0,0,0,1,1,0
1600.0,3.0,4.0,2.0,27500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1650.0,3.0,3.0,4.0,35000000.0,0,1,0,0,0,1,0,0,0,1,0,1
1650.0,3.0,3.0,1.0,30000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1650.0,3.0,3.0,1.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1674.0,3.0,3.0,1.0,45000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1675.0,3.0,3.0,2.0,31000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1675.0,4.0,3.0,2.0,13500000.0,0,0,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,3.0,1.0,36500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1700.0,3.0,3.0,2.0,47500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1700.0,3.0,3.0,2.0,38500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1700.0,3.0,3.0,2.0,29000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1700.0,3.0,3.0,2.0,30000000.0,0,1,0,0,0,1,0,0,0,1,0,1
1700.0,3.0,3.0,2.0,19000000.0,0,0,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,3.0,1.0,27500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1700.0,4.0,3.0,2.0,29500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,3.0,2.0,30000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,3.0,1.0,28000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,3.0,2.0,8000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1700.0,3.0,4.0,2.0,45000000.0,0,1,0,0,0,1,0,0,0,1,0,1
1710.0,3.0,3.0,4.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1710.0,3.0,3.0,4.0,26000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1710.0,3.0,3.0,1.0,30000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1710.0,3.0,3.0,1.0,24800000.0,1,0,0,0,0,1,0,0,0,1,1,1
1750.0,3.0,3.0,1.0,6500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1750.0,3.0,3.0,2.0,35000000.0,0,1,0,0,0,1,0,0,0,1,1,1
1800.0,4.0,2.0,1.0,21500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,4.0,2.0,1.0,21500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,3.0,3.0,2.0,20000000.0,0,0,0,0,0,1,0,0,0,1,0,0
1800.0,3.0,3.0,2.0,20000000.0,0,0,0,0,0,1,0,0,0,1,0,0
1800.0,3.0,3.0,2.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,3.0,3.0,2.0,22500000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,3.0,3.0,2.0,23000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,3.0,3.0,1.0,24500000.0,0,1,0,0,0,1,0,0,0,1,1,0
1800.0,3.0,3.0,2.0,35000000.0,1,0,0,0,0,1,0,0,0,0,0,1
1800.0,4.0,3.0,2.0,5500000.0,0,0,0,0,0,1,0,0,0,1,0,1
1800.0,3.0,3.0,2.0,43500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,3.0,3.0,1.0,28500000.0,0,1,0,0,0,1,0,0,0,1,0,1
1800.0,3.0,3.0,1.0,32500000.0,0,1,0,0,0,1,0,0,0,1,0,1
1800.0,3.0,3.0,2.0,29000000.0,1,0,0,0,0,1,0,0,0,1,1,1
1800.0,3.0,4.0,2.0,63000000.0,1,0,0,0,0,1,0,0,0,0,0,0
1800.0,3.0,4.0,2.0,19000000.0,1,0,0,0,0,1,0,0,0,1,1,0
1800.0,4.0,4.0,1.0,8500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,4.0,4.0,2.0,40000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,4.0,4.0,2.0,80000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,3.0,4.0,2.0,47000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,4.0,4.0,2.0,65000000.0,1,0,0,0,0,1,0,0,0,1,0,1
1800.0,4.0,4.0,1.0,12500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1800.0,4.0,4.0,1.0,12500000.0,1,0,0,0,0,1,0,0,0,1,1,1
1900.0,3.0,4.0,2.0,28500000.0,1,0,0,0,0,1,0,0,0,1,0,1
1980.0,3.0,4.0,1.0,35000000.0,0,1,0,0,0,1,0,0,0,0,0,0
2000.0,4.0,3.0,1.0,25000000.0,1,0,0,0,0,1,0,0,0,1,1,0
2000.0,3.0,3.0,2.0,37500000.0,0,1,0,0,0,1,0,0,0,1,1,0
2000.0,4.0,4.0,2.0,36000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2000.0,4.0,4.0,3.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2000.0,4.0,4.0,2.0,38000000.0,1,0,0,0,0,1,0,0,0,1,1,1
2025.0,4.0,3.0,2.0,30500000.0,0,0,0,0,0,1,0,0,0,1,1,1
2050.0,3.0,3.0,2.0,71000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2050.0,4.0,4.0,2.0,52100000.0,1,0,0,0,0,1,0,0,0,1,0,0
2050.0,4.0,4.0,2.0,62500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2050.0,4.0,4.0,1.0,47500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2066.0,4.0,4.0,2.0,60000000.0,0,1,0,0,0,1,0,0,0,0,0,1
2070.0,3.0,3.0,2.0,37500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2097.0,3.0,3.0,0.0,29000000.0,0,1,0,0,0,1,0,0,0,1,1,1
2100.0,4.0,3.0,1.0,25500000.0,0,0,0,0,0,1,0,0,0,1,1,0
2100.0,3.0,4.0,2.0,25000000.0,1,0,0,0,0,1,0,0,0,1,1,1
2100.0,4.0,5.0,1.0,56000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2100.0,4.0,5.0,2.0,56000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2107.0,4.0,4.0,2.0,51100000.0,1,0,0,0,0,1,0,0,0,1,0,0
2150.0,4.0,4.0,2.0,45000000.0,0,1,0,0,0,1,0,0,0,1,0,1
2177.0,4.0,5.0,2.0,51000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2200.0,3.0,3.0,1.0,30000000.0,0,1,0,0,0,1,0,0,0,1,1,1
2200.0,4.0,4.0,2.0,47500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2200.0,4.0,4.0,2.0,47500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2200.0,4.0,4.0,1.0,40000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2200.0,4.0,4.0,2.0,50000000.0,1,0,0,0,0,1,0,0,0,1,1,1
2200.0,4.0,5.0,2.0,65000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2250.0,4.0,4.0,2.0,57500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2250.0,4.0,4.0,3.0,100000000.0,0,1,0,0,0,1,0,0,0,1,0,1
2250.0,4.0,4.0,2.0,33700000.0,1,0,0,0,0,1,0,0,0,1,1,1
2300.0,4.0,4.0,1.0,102500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2316.0,3.0,4.0,1.0,100000000.0,0,0,0,0,0,1,0,0,0,1,1,1
2400.0,4.0,4.0,1.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,0
2400.0,4.0,4.0,1.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,0
2400.0,4.0,5.0,1.0,65000000.0,0,1,0,0,0,1,0,0,0,1,1,1
2430.0,4.0,4.0,4.0,30000000.0,0,0,0,0,0,1,0,0,0,1,1,1
2450.0,4.0,4.0,2.0,70000000.0,0,0,0,0,0,1,0,0,0,1,0,1
2475.0,4.0,4.0,1.0,31000000.0,1,0,0,0,0,1,0,0,0,1,1,1
2500.0,3.0,3.0,2.0,50000000.0,1,0,0,0,0,1,0,0,0,1,1,0
2500.0,4.0,5.0,1.0,62500000.0,0,1,0,0,0,1,0,0,0,1,0,1
2520.0,3.0,3.0,0.0,47500000.0,0,1,0,0,0,1,0,0,0,1,0,1
2550.0,4.0,4.0,1.0,60000000.0,0,1,0,0,0,1,0,0,0,1,1,1
2600.0,4.0,4.0,3.0,75000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2600.0,4.0,5.0,3.0,62500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2600.0,4.0,5.0,3.0,52500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2625.0,4.0,5.0,2.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2650.0,4.0,4.0,2.0,75000000.0,0,1,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,3.0,1.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,3.0,1.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,4.0,2.0,100000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,4.0,2.0,52500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,4.0,2.0,43500000.0,1,0,0,0,0,1,0,0,0,1,0,1
2700.0,4.0,4.0,2.0,55000000.0,1,0,0,0,0,1,0,0,0,1,1,1
2700.0,4.0,4.0,2.0,36500000.0,0,1,0,0,0,1,0,0,0,1,1,1
2700.0,4.0,4.0,2.0,36500000.0,0,1,0,0,0,1,0,0,0,1,1,1
2750.0,4.0,5.0,2.0,75000000.0,0,1,0,0,0,1,0,0,0,0,0,1
2799.0,4.0,4.0,0.0,65000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2799.0,4.0,4.0,2.0,43000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2800.0,6.0,4.0,2.0,29500000.0,1,0,0,0,0,1,0,0,0,1,1,0
2800.0,4.0,5.0,3.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2800.0,4.0,5.0,2.0,75000000.0,1,0,0,0,0,1,0,0,0,1,0,1
2880.0,4.0,5.0,1.0,46000000.0,0,1,0,0,0,1,0,0,0,1,0,1
2925.0,4.0,4.0,2.0,57500000.0,0,1,0,0,0,1,0,0,0,1,0,1
2925.0,4.0,4.0,2.0,57500000.0,0,1,0,0,0,1,0,0,0,1,0,1
3000.0,4.0,4.0,2.0,67000000.0,0,1,0,0,0,1,0,0,0,1,0,1
3000.0,4.0,5.0,4.0,74500000.0,1,0,0,0,0,1,0,0,0,1,0,1
3000.0,4.0,5.0,4.0,65000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3000.0,4.0,5.0,3.0,75000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3000.0,4.0,5.0,4.0,75000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3150.0,4.0,4.0,3.0,35000000.0,1,0,0,0,0,1,0,0,0,1,1,1
3500.0,3.0,3.0,1.0,45000000.0,0,1,0,0,0,1,0,0,0,1,1,1
3500.0,4.0,4.0,3.0,85000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3500.0,4.0,4.0,2.0,90000000.0,0,1,0,0,0,1,0,0,0,1,1,1
3500.0,5.0,5.0,1.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3500.0,4.0,5.0,2.0,58000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3510.0,4.0,4.0,2.0,45000000.0,1,0,0,0,0,1,0,0,0,1,1,1
3600.0,2.0,2.0,1.0,4500000.0,1,0,0,0,0,1,0,0,0,1,0,1
3600.0,4.0,4.0,2.0,65000000.0,1,0,0,0,0,1,0,0,0,0,0,1
3600.0,4.0,4.0,3.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
3690.0,4.0,5.0,3.0,79000000.0,1,0,0,0,0,1,0,0,0,0,0,1
4118.0,4.0,5.0,3.0,55000000.0,0,1,0,0,0,1,0,0,0,1,0,1
4200.0,5.0,5.0,2.0,135500000.0,1,0,0,0,0,1,0,0,0,1,0,1
4300.0,4.0,4.0,2.0,60000000.0,0,1,0,0,0,1,0,0,0,1,1,1
4500.0,4.0,4.0,2.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,1
4500.0,4.0,4.0,1.0,70000000.0,1,0,0,0,0,1,0,0,0,1,0,1
4500.0,4.0,4.0,2.0,60000000.0,1,0,0,0,0,1,0,0,0,1,0,1
4500.0,4.0,4.0,2.0,75000000.0,1,0,0,0,0,1,0,0,0,1,0,1
4500.0,4.0,4.0,2.0,47500000.0,1,0,0,0,0,1,0,0,0,1,1,1
4500.0,4.0,4.0,2.0,55000000.0,1,0,0,0,0,1,0,0,0,1,1,1
4500.0,4.0,4.0,2.0,70000000.0,1,0,0,0,0,1,0,0,0,1,1,1
4500.0,4.0,4.0,2.0,55000000.0,1,0,0,0,0,1,0,0,0,1,1,1
4500.0,4.0,5.0,2.0,85000000.0,1,0,0,0,0,1,0,0,0,1,0,1
4500.0,4.0,5.0,2.0,72500000.0,1,0,0,0,0,1,0,0,0,1,1,1
4800.0,3.0,4.0,1.0,85000000.0,1,0,0,0,0,1,0,0,0,1,1,1
405.0,1.0,1.0,1.0,5600000.0,0,1,0,0,0,0,1,0,0,1,1,1
500.0,2.0,2.0,1.0,3300000.0,1,0,0,0,0,0,1,0,0,1,0,1
700.0,2.0,2.0,1.0,3800000.0,1,0,0,0,0,0,1,0,0,1,0,1
720.0,2.0,2.0,1.0,5500000.0,0,1,0,0,0,0,1,0,0,0,0,1
720.0,2.0,2.0,2.0,4700000.0,0,1,0,0,0,0,1,0,0,1,1,1
800.0,2.0,2.0,1.0,8000000.0,1,0,0,0,0,0,1,0,0,1,1,1
810.0,2.0,2.0,1.0,14000000.0,1,0,0,0,0,0,1,0,0,1,0,1
900.0,2.0,2.0,2.0,6500000.0,1,0,0,0,0,0,1,0,0,1,1,0
900.0,3.0,2.0,2.0,6600000.0,1,0,0,0,0,0,1,0,0,1,1,0
900.0,2.0,2.0,2.0,15000000.0,0,1,0,0,0,0,1,0,0,1,1,0
900.0,2.0,2.0,1.0,9000000.0,0,0,0,0,0,0,1,0,0,1,1,1
900.0,3.0,3.0,1.0,7000000.0,1,0,0,0,0,0,1,0,0,1,0,1
900.0,3.0,3.0,1.0,6800000.0,1,0,0,0,0,0,1,0,0,1,0,1
950.0,3.0,2.0,1.0,8000000.0,1,0,0,0,0,0,1,0,0,1,0,0
950.0,2.0,2.0,2.0,12900000.0,0,0,0,0,0,0,1,0,0,1,1,0
950.0,2.0,2.0,2.0,13200000.0,0,0,0,0,0,0,1,0,0,1,1,0
950.0,2.0,2.0,2.0,12700000.0,0,0,0,0,0,0,1,0,0,1,1,0
950.0,2.0,2.0,2.0,11100000.0,0,0,0,0,0,0,1,0,0,1,1,0
1000.0,2.0,2.0,2.0,13000000.0,0,0,0,0,0,0,1,0,0,1,1,0
1000.0,2.0,2.0,1.0,18000000.0,1,0,0,0,0,0,1,0,0,1,1,1
1000.0,3.0,3.0,2.0,8600000.0,1,0,0,0,0,0,1,0,0,1,0,0
1000.0,2.0,3.0,1.0,11000000.0,1,0,0,0,0,0,1,0,0,1,1,0
1050.0,2.0,2.0,2.0,12700000.0,0,0,0,0,0,0,1,0,0,1,1,0
1050.0,2.0,2.0,1.0,9000000.0,0,1,0,0,0,0,1,0,0,1,1,0
1070.0,3.0,2.0,1.0,6800000.0,0,0,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,2.0,2.0,13100000.0,0,0,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,2.0,2.0,13600000.0,0,0,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,2.0,2.0,12500000.0,0,0,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,2.0,2.0,10800000.0,1,0,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,2.0,1.0,13500000.0,0,1,0,0,0,0,1,0,0,1,1,0
1150.0,2.0,3.0,2.0,16100000.0,1,0,0,0,0,0,1,0,0,1,1,0
1200.0,3.0,2.0,2.0,13500000.0,0,0,0,0,0,0,1,0,0,1,1,0
1200.0,2.0,2.0,2.0,18500000.0,0,0,0,0,0,0,1,0,0,1,1,0
1200.0,2.0,2.0,1.0,16000000.0,0,1,0,0,0,0,1,0,0,1,1,0
1200.0,3.0,3.0,2.0,13500000.0,0,0,0,0,0,0,1,0,0,1,1,0
1200.0,10.0,4.0,2.0,17000000.0,1,0,0,0,0,0,1,0,0,1,1,0
1250.0,3.0,2.0,2.0,16000000.0,1,0,0,0,0,0,1,0,0,1,1,0
1260.0,3.0,3.0,2.0,16500000.0,1,0,0,0,0,0,1,0,0,1,1,1
1300.0,3.0,2.0,2.0,17000000.0,1,0,0,0,0,0,1,0,0,1,1,0
1300.0,3.0,3.0,2.0,21000000.0,1,0,0,0,0,0,1,0,0,1,1,1
1350.0,3.0,2.0,1.0,17500000.0,1,0,0,0,0,0,1,0,0,1,1,1
1350.0,3.0,3.0,2.0,14000000.0,1,0,0,0,0,0,1,0,0,1,1,0
1400.0,4.0,2.0,2.0,17800000.0,0,0,0,0,0,0,1,0,0,1,1,0
1400.0,4.0,2.0,2.0,17400000.0,0,0,0,0,0,0,1,0,0,1,1,0
1485.0,3.0,3.0,1.0,30000000.0,0,1,0,0,0,0,1,0,0,1,1,0
1500.0,4.0,2.0,2.0,17800000.0,0,0,0,0,0,0,1,0,0,1,1,0
1500.0,3.0,2.0,2.0,13600000.0,0,0,0,0,0,0,1,0,0,1,1,0
1500.0,3.0,2.0,1.0,14000000.0,0,1,0,0,0,0,1,0,0,1,1,0
1500.0,3.0,2.0,1.0,13500000.0,1,0,0,0,0,0,1,0,0,1,1,1
1500.0,3.0,3.0,2.0,17000000.0,0,0,0,0,0,0,1,0,0,1,1,0
1550.0,4.0,2.0,2.0,17500000.0,0,0,0,0,0,0,1,0,0,1,1,0
1550.0,4.0,2.0,2.0,16200000.0,0,0,0,0,0,0,1,0,0,1,1,0
1550.0,3.0,3.0,2.0,27500000.0,0,1,0,0,0,0,1,0,0,1,1,1
1600.0,4.0,2.0,2.0,15800000.0,1,0,0,0,0,0,1,0,0,1,1,0
1600.0,4.0,2.0,1.0,15500000.0,1,0,0,0,0,0,1,0,0,1,1,0
1600.0,3.0,3.0,2.0,26000000.0,1,0,0,0,0,0,1,0,0,1,1,1
1800.0,2.0,2.0,1.0,21000000.0,0,0,0,0,0,0,1,0,0,1,1,1
1800.0,3.0,3.0,2.0,14000000.0,1,0,0,0,0,0,1,0,0,1,1,1
1800.0,3.0,3.0,1.0,26000000.0,1,0,0,0,0,0,1,0,0,1,1,1
630.0,2.0,3.0,1.0,8200000.0,0,0,0,0,0,0,0,1,0,1,0,1
100.0,3.0,2.0,2.0,16000000.0,1,0,0,0,0,0,0,1,0,1,1,0
140.0,3.0,2.0,1.0,12000000.0,0,1,0,0,0,0,0,1,0,1,0,1
195.0,3.0,3.0,1.0,28000000.0,1,0,0,0,0,0,0,1,0,0,0,1
200.0,1.0,1.0,1.0,7000000.0,1,0,0,0,0,0,0,1,0,1,1,0
270.0,1.0,1.0,2.0,1700000.0,0,1,0,0,0,0,0,1,0,1,1,1
360.0,1.0,1.0,1.0,1700000.0,1,0,0,0,0,0,0,1,0,1,0,1
360.0,1.0,1.0,1.0,2000000.0,1,0,0,0,0,0,0,1,0,1,0,1
378.0,1.0,1.0,1.0,3200000.0,0,1,0,0,0,0,0,1,0,1,1,0
405.0,1.0,1.0,1.0,4500000.0,1,0,0,0,0,0,0,1,0,1,1,0
405.0,2.0,1.0,1.0,3950000.0,1,0,0,0,0,0,0,1,0,1,1,0
450.0,2.0,1.0,1.0,1850000.0,1,0,0,0,0,0,0,1,0,1,0,1
450.0,2.0,2.0,1.0,5000000.0,1,0,0,0,0,0,0,1,0,1,1,1
464.0,3.0,1.0,1.0,4200000.0,0,1,0,0,0,0,0,1,0,1,1,1
495.0,2.0,2.0,1.0,2150000.0,1,0,0,0,0,0,0,1,0,1,0,1
540.0,2.0,2.0,1.0,3300000.0,1,0,0,0,0,0,0,1,0,1,0,0
540.0,2.0,2.0,1.0,3300000.0,1,0,0,0,0,0,0,1,0,1,0,0
540.0,2.0,2.0,1.0,3300000.0,1,0,0,0,0,0,0,1,0,1,0,0
540.0,2.0,2.0,1.0,2650000.0,1,0,0,0,0,0,0,1,0,1,0,1
540.0,2.0,2.0,1.0,2500000.0,1,0,0,0,0,0,0,1,0,1,0,1
540.0,2.0,2.0,1.0,2600000.0,1,0,0,0,0,0,0,1,0,1,0,1
